,brand_name,Ton,Electricity_Stars,ratings,no_of_ratings,discount_price,actual_price,more_inf0,image,link
220,Godrej,1.5,3,3.9,297,41990.0,65900.0,"['Hot', '&', 'Cold,', 'Inverter', 'Split', 'AC', '(100%', 'Copper,', 'Anti-Freeze', 'Thermostat,', 'Twin-Rotary', 'Compressor,', '2023', 'Mod...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cgbmiHDdL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Anti-Freeze-1-5T-SIH-18ITC3-WWR/dp/B0BP817FQT/ref=sr_1_224?qid=1679134249&s=kitchen&sr=1-224
221,Lloyd,Havells,Ton,4.2,329,40756.01,40756.01,"['Star', 'Window', 'Ac', '(Copper', 'Clean', 'Air', 'Filter,', '2021', 'Model,', 'GLW18B32WSEW,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/8194JrZb01L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Filter-GLW18B32WSEW/dp/B08V8FN59W/ref=sr_1_225?qid=1679134249&s=kitchen&sr=1-225
222,Daikin,1.5,4,3.4,20,41750.0,58400.0,"['Inverter', 'Split', 'AC', '(ATKL50UV16,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41qpiLJCVgL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL50UV16-White/dp/B09SW7PK5L/ref=sr_1_226?qid=1679134249&s=kitchen&sr=1-226
223,Voltas,1,3,4.0,156,33990.0,51990.0,"['Inverter', 'Split', 'AC', '(Copper', '123V', 'CZT', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WckdwQnbL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-123V-CZT/dp/B079YD6PFC/ref=sr_1_227?qid=1679134249&s=kitchen&sr=1-227
224,O,general,Ton,3.8,245,40000.0,44210.0,"['Star', 'Inverter', 'Split', 'AC', '(ASGG12CPTB-B,', 'R32,', 'Copper,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419WUQS5wjL._AC_UL320_.jpg,https://www.amazon.in/general-Inverter-Split-ASGG12CPTB-B-Copper/dp/B09F6KVMN3/ref=sr_1_228?qid=1679134249&s=kitchen&sr=1-228
225,FIDEL,Tafta,Duty,3.6,26,699.0,1499.0,"['Conditioner', 'Outdoor', 'Ac', 'stand', 'for', '1', 'Ton,', '1.1', 'Ton,', '1.2', 'Ton,', '1.5', 'Ton,', '2', 'Ton', 'Outdoor', 'Units', '(Pack', 'of...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31QA+IVD1jL._AC_UL320_.jpg,https://www.amazon.in/FIDEL-Tafta-Conditioner-Outdoor-Silver/dp/B09Y23YGR5/ref=sr_1_229?qid=1679134249&s=kitchen&sr=1-229
226,OGeneral,1,3,3.8,245,40000.0,44210.0,"['Split', 'Inverter', 'Air', 'Conditioner', 'ASGA12CLWA-B,', 'White']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/415AiF13srL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Split-Inverter-Conditioner-ASGA12CLWA-B/dp/B09WMVBHWT/ref=sr_1_230?qid=1679134249&s=kitchen&sr=1-230
227,smartmi,Air,for,4.0,1,9999.0,17990.0,"['Works', 'with', 'HomeKit', 'Alexa,', 'Smart', 'Air', 'Purifier', 'with', 'Handle,', 'Auto', 'Mode,', '19db,', '0.08', 'µm', 'Particl...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71MO9BOz2UL._AC_UL320_.jpg,https://www.amazon.in/smartmi-Purifiers-Purifier-Particles-Captured/dp/B09WR2967R/ref=sr_1_231?qid=1679134249&s=kitchen&sr=1-231
228,Voltas,Adjustable,"AC,",3.8,245,40756.01,40756.01,"['Ton,', '3', 'Star-', '183V', 'Vectra', 'Prime']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/11DNKDJwsSL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Star-Vectra/dp/B0BSD3ZVSN/ref=sr_1_235?qid=1679134249&s=kitchen&sr=1-235
229,Voltas,Venture,Tower,3.7,14,77990.0,92990.0,"['(2', 'Ton', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFMLW/ref=sr_1_236?qid=1679134249&s=kitchen&sr=1-236
230,Blue,Star,Ton,3.8,245,51990.0,78000.0,"['Star', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling', 'Mode,', '2022', 'Model,', 'IA718DCU,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/316dv0yyNLL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA718DCU/dp/B09RF9Z6PF/ref=sr_1_237?qid=1679134249&s=kitchen&sr=1-237
231,LG,1.5,Inverter,3.5,4,38990.0,59990.0,"['Star', 'Copper', '(2022', 'Range)', 'PS-Q18TNXE1', '(R-32)', '4-In-1', 'Convertible', 'Split', 'AC', '(White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31x9SdMq4JL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Copper-PS-Q18TNXE1-Convertible/dp/B09V34SKRP/ref=sr_1_238?qid=1679134249&s=kitchen&sr=1-238
232,Daikin,1.0,4,3.5,29,36420.0,48200.0,"['Inverter', 'Split', 'AC', '(ATKL35UV16,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31Q0wGWtOlL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL35UV16-White/dp/B09SW6XS13/ref=sr_1_239?qid=1679134249&s=kitchen&sr=1-239
233,LG,1.5,5,4.3,485,45490.0,76990.0,"['AI', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', 'HD', 'Filter', 'with', 'Anti-Virus', 'Protectio...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uVPS3AaWL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19WNZE/dp/B09NS6NXB5/ref=sr_1_240?qid=1679134249&s=kitchen&sr=1-240
234,Haier,1.6,5,5.0,1,45990.0,72490.0,"['Heavy', 'Duty', 'Inverter', 'Split', 'AC(Frost', 'Self', 'Clean,', 'Triple', 'Inverter+', 'Technology,2023', 'Model,', 'HSU19E-TXG5BE-...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31inUiyLvlL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Triple-Technology-HSU19E-TXG5BE-INV/dp/B0BSFR7FCV/ref=sr_1_241?qid=1679134249&s=kitchen&sr=1-241
235,Daikin,2.02,3,3.8,245,61480.0,86800.0,"['Inverter', 'Split', 'AC', '(Copper,', 'PM', '2.5', 'Filter,', '2022', 'Model', 'Model,', 'FTKL71UV16,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41H61ZFlBHL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKL71UV16/dp/B0BHYKCBBK/ref=sr_1_242_mod_primary_new?qid=1679134249&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-242
236,Mitsubishi,Heavy,SRK13CRS,3.6,4,45999.0,49000.0,"['3', 'Star', '1.1', 'Ton', 'Air', 'Conditioner', '(White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419TxkUq0XL._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-Heavy-SRK13CRS-Split-Conditioner/dp/B07FDLHDVS/ref=sr_1_243?qid=1679134249&s=kitchen&sr=1-243
237,Ontel,Arctic,Freedom,3.8,9577,40756.01,5065.0,"['Personal', 'Air', 'Cooler,', 'Small']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71t-rGRLAtL._AC_UL320_.jpg,https://www.amazon.in/Ontel-Arctic-Freedom-Portable-Personal/dp/B08SHJ47JL/ref=sr_1_244?qid=1679134249&s=kitchen&sr=1-244
238,Carrier,Emperia,Wifi,3.8,245,40756.01,40756.01,"['Ton', '5', 'Star', 'Inverter', 'Split', 'AC', '(Copper', 'Condenser,', 'CAI18EN5R30W1,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xNvPGRnpL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Emperia-CXI-Condenser-CAI18EN5R30W1/dp/B0B4DFR74H/ref=sr_1_245?qid=1679134249&s=kitchen&sr=1-245
239,Panasonic,2,Hot,3.3,5,40756.01,40756.01,"['Cold', 'Wi-Fi', 'Inverter', '3', 'Star', 'Smart', 'Split', 'AC', '(Copper,', 'Auto', '-Convertible,', 'Twin', 'Cool,', 'Shield', 'Blu', 'Anti-C...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51nYYDjGkFL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Inverter-Copper-CS-CU-KZ24YKYF/dp/B09YY5GYJK/ref=sr_1_246?qid=1679134249&s=kitchen&sr=1-246
240,Haier,1.5,3,4.0,302,40756.01,40756.01,"['Antibacterial', 'Coating,', 'Dust', 'Filter,', 'Dehumidifier', 'Split', 'System', 'AC', '(Copper,', '2020,', 'HSU18T-NMW3B,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41AgpN+gECS._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU18T-NMW3B-White/dp/B085P835T8/ref=sr_1_244?qid=1679134251&s=kitchen&sr=1-244
241,LG,1.5,4,4.2,255,40800.0,55990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'LS-Q18YNYA,', 'Convertible', '4-in-1', 'Cooling,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18YNYA-Convertible-Cooling/dp/B082TG6BGN/ref=sr_1_245?qid=1679134251&s=kitchen&sr=1-245
242,LG,1.5,5,4.2,1420,45590.0,55990.0,"['Dual', 'Inverter', 'Split', 'AC', '(Copper,', '2019', 'Mode,', 'lKS-Q18HNZD', ',', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41wxMmCSXqL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q18HNZD/dp/B07MYK25X4/ref=sr_1_246?qid=1679134251&s=kitchen&sr=1-246
243,Hexzone®,TAFTA,Ac,3.0,1,599.0,1349.0,['(Wall)'],https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/4168K9OW3jL._AC_UL320_.jpg,https://www.amazon.in/Hexzone%C2%AE-TAFTA-Outdoor-Stand-Wall/dp/B0B2SK5B6Y/ref=sr_1_247?qid=1679134251&s=kitchen&sr=1-247
244,LG,1.5,3,4.3,169,38890.0,55490.0,"['Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling,', 'HD', 'Filter,', '2021', 'Model,', 'LS-Q18PNXA1,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-LS-Q18PNXA1/dp/B08V4YFFQ2/ref=sr_1_248?qid=1679134251&s=kitchen&sr=1-248
245,LG,1.5,5,4.4,3562,53775.0,67990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '5-in-1', 'Cooling,', 'HD', 'Filter,', '2021', 'Model,', 'MS-Q18WNZA,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EI5Q3gGzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-MS-Q18WNZA/dp/B08R8XLRR8/ref=sr_1_249?qid=1679134251&s=kitchen&sr=1-249
246,Carrier,2.0,5,4.2,4,56750.0,74990.0,"['Wi-Fi', 'Inverter', 'Split', 'AC', '(Copper,', '24K', '5', 'STAR', 'EMPERIA', 'CXI,PM2.5', 'filter,', '2022', 'Model,R32,White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21zgJ6AsLxL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-EMPERIA-CXI/dp/B09ZSTSVJ2/ref=sr_1_250?qid=1679134251&s=kitchen&sr=1-250
247,LG,2.0,3,4.5,62,65990.0,88990.0,"['Hot', 'and', 'Cold', 'Inverter', 'Split', 'AC', '(Copper,', 'LS-H24VNXD,', 'White,', 'Active', 'Energy', 'Control)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41WOz-0xZpL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-H24VNXD/dp/B07VQLMJHG/ref=sr_1_251?qid=1679134251&s=kitchen&sr=1-251
248,CARRIER,SPLIT,1,1.0,1,34990.0,42100.0,"['3', 'STAR', 'FIX', 'SPEED', '(12K', '3', 'STAR', 'DURAFRESH', 'NEO,COPPER)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31SImRh-vLL._AC_UL320_.jpg,https://www.amazon.in/CARRIER-SPLIT-STAR-SPEED-DURAFRESH/dp/B07QGBCN4G/ref=sr_1_252?qid=1679134251&s=kitchen&sr=1-252
249,Haier,1,3,4.1,224,29500.0,49500.0,"['Antibacterial', 'Coating,', 'Dust', 'Filter,', 'Dehumidifier', 'Split', 'System', 'AC', '(Copper,', '2020,', 'HSU12T-TFW3B,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51pOTUxBzFL._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU12T-TFW3B-White/dp/B085P7F3X3/ref=sr_1_253?qid=1679134251&s=kitchen&sr=1-253
250,Haier,1.2,3,3.8,245,33990.0,60991.0,"['Frost', 'Self', 'Clean', 'Inverter', 'Split', 'AC(100%', 'Grooved', 'copper,', 'Super', 'Anti-corrosion,', '2023', 'Model,', 'HSU15V-TMS3...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51WirkzK4JL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Grooved-Anti-corrosion-HSU15V-TMS3BE-INV/dp/B0BSFPY51K/ref=sr_1_254?qid=1679134251&s=kitchen&sr=1-254
251,Daikin,1.5,5,4.2,12,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper,', 'PM', '2.5', 'Filter,', '2022', 'Model,', 'FTKF50U,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41vdM78NoEL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKF50U/dp/B09R8VM7PW/ref=sr_1_255?qid=1679134251&s=kitchen&sr=1-255
252,Panasonic,2.2,Inverter,5.0,2,40756.01,40756.01,"['Star', 'Split', 'Smart', 'AC', '(Copper,', 'Auto-Convertible,', 'Twin', 'Cool', 'Inverter,', 'Wifi', 'enabled,', 'Shield', 'Blu', 'A...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51z1gVrXnvL._AC_UL320_.jpg,https://www.amazon.in/PANASONIC-CS-CU-QU26YKY-INVERTER-Model/dp/B09YXGKNG2/ref=sr_1_259?qid=1679134251&s=kitchen&sr=1-259
253,Samsung,1.5,3,4.2,25,39990.0,61990.0,"['Windfree', 'Technology,', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Tri', 'Care', 'Filter,', '2...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ZfgUcbcdS._AC_UL320_.jpg,https://www.amazon.in/Samsung-Windfree-Technology-Convertible-AR18BY3AQWK/dp/B09SZNRJYB/ref=sr_1_260?qid=1679134251&s=kitchen&sr=1-260
254,Hitachi,1.5,3,4.0,449,40756.01,40756.01,"['Window', 'AC', '(RAW318KUD', 'New', 'Kaze', 'Plus', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/818GuKQqpsL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-Star-Window-RAW318KUD-White/dp/B00LHO9YTQ/ref=sr_1_261?qid=1679134251&s=kitchen&sr=1-261
255,Carrier,1.5,3,4.2,218,39890.0,53990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'PM', '2.5', 'Filter,', 'CAI18ES3R30F0,', '2021', 'Model,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61U-2N2zoWL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-Filter-CAI18ES3R30F0/dp/B08T8JXTHL/ref=sr_1_262?qid=1679134251&s=kitchen&sr=1-262
256,Window,AC,1.5,4.0,25,40756.01,40756.01,"['HITACHI', 'New', 'Kaze', 'Plus', '3-Star', '-', 'R32', '-', 'RAW318HFDO', '(White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71BS6CZn1nS._AC_UL320_.jpg,https://www.amazon.in/WINDOW-AC-HITACHI-3-STAR-RAW318HFDO/dp/B09WDSKCHP/ref=sr_1_263?qid=1679134251&s=kitchen&sr=1-263
257,Symphony,Diet,22,3.4,913,40756.01,40756.01,"['Air', 'Cooler', '(White)', '-', 'with', 'Remote', 'Control', 'and', 'i-Pure', 'Technology']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612+nOkiBJL._AC_UL320_.jpg,https://www.amazon.in/Symphony-Diet-22i-Cooler-Control/dp/B00GII0U30/ref=sr_1_264?qid=1679134251&s=kitchen&sr=1-264
258,Voltas,1.5,3,3.5,13,35990.0,59990.0,"['Adjustable', 'Inverter', 'Copper', 'Split', 'AC', 'R32', '(183V_ADJ,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21dM59AepyL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-R32-183V_ADJ/dp/B0837P6RSF/ref=sr_1_265?qid=1679134251&s=kitchen&sr=1-265
259,Voltas,1,3,3.9,373,31950.0,48990.0,"['Inverter', 'Split', 'AC', '(Copper', '123VCZTT', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61wWmYdb+3L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-123VCZTT/dp/B07PSZKXJ4/ref=sr_1_266?qid=1679134251&s=kitchen&sr=1-266
260,Rechargeable,Portable,Conditioner,3.5,776,40756.01,40756.01,"['Evaporative', 'Mini', 'Air', 'Conditioner', 'with', '3', 'Speeds', '7', 'Colors,', 'Portable', 'Desk', 'Cooler', 'F...']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61kSj59EOOL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Rechargeable-Evaporative-Cordless/dp/B09QYRS34G/ref=sr_1_267?qid=1679134251&s=kitchen&sr=1-267
261,Equator,220V/950W,Outdoor,3.8,245,29990.0,49000.0,"['Conditioner', 'Freestanding', 'Weatherized']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RGlfGNyTL._AC_UL320_.jpg,https://www.amazon.in/Equator-Outdoor-Conditioner-Freestanding-Weatherized/dp/B0BGS1HMT9/ref=sr_1_268?qid=1679134251&s=kitchen&sr=1-268
262,OGeneral,1.8,4,3.8,245,40756.01,40756.01,"['Inverter', 'Split', 'AC', '(Copper', 'Condenser,', 'ASGA22CLWA-B,', 'White)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/517vlOmWNJL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Inverter-Copper-Condenser-ASGA22CLWA-B/dp/B09WMXDFR3/ref=sr_1_269?qid=1679134251&s=kitchen&sr=1-269
263,LG,1.5,3,4.1,312,38990.0,55990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'LS-Q18JNXA,', 'White,', '4-in-1', 'Convertible', 'Cooling,', '2020', 'Model)']",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18JNXA-Convertible-Cooling/dp/B0845F1V5H/ref=sr_1_270?qid=1679134251&s=kitchen&sr=1-270
264,LG,1.5,5,4.3,60,40756.01,40756.01,"['AI', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', '4', 'Way', 'Swing,', 'HD', 'Filter', 'with', 'Anti-Vi...']",https://m.media-amazon.com/images/I/51LIaKMoMqL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q20SNZE/dp/B09NS7KWV5/ref=sr_1_268?qid=1679134252&s=kitchen&sr=1-268
265,LG,1.5,5,4.2,54,48490.0,79990.0,"['AI', 'DUAL', 'Inverter', 'Wi-Fi', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', 'UV', 'Nano,', 'Anti', 'Allergic', 'Filter...']",https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Allergic-PS-Q19UWZF/dp/B09NS7VHF3/ref=sr_1_269?qid=1679134252&s=kitchen&sr=1-269
266,Voltas,1.5,3,3.8,245,39490.0,67990.0,"['Fixed', 'Speed', 'Split', 'AC', '(Copper,', 'LED', 'Display,', 'Anti-dust', 'Filter,', '2023', 'Model,', '183', 'Vectra', 'Prism,', 'White)']",https://m.media-amazon.com/images/I/41uGfBsxMRL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Anti-dust-183-Vectra-Prism/dp/B0BQR2HC93/ref=sr_1_270?qid=1679134252&s=kitchen&sr=1-270
267,Blue,Star,Conditioner|2,3.8,245,59990.0,84990.0,"['5', 'Star|Inverter', 'Split', 'AC|IA524DNU|2022|White']",https://m.media-amazon.com/images/I/31LW+VbBhAL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Conditioner-Inverter-IA524DNU/dp/B0BMB2MQ5L/ref=sr_1_271?qid=1679134252&s=kitchen&sr=1-271
268,Ogeneral,ASGA24BMWA,Ton,2.5,2,66000.0,74740.0,"['Star', 'Fixed', 'Speed', 'Split', 'Air', 'Conditioner', 'ASGA24BMWA,', 'white']",https://m.media-amazon.com/images/I/41aGmWdFeGL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-ASGA24BMWA-Fixed-Speed-Conditioner/dp/B09DX2ZR2V/ref=sr_1_272?qid=1679134252&s=kitchen&sr=1-272
269,Samsung,2,3,3.8,245,52900.0,82990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-bacterial', 'Filter,', '2022', 'Model', 'AR24CY3...']",https://m.media-amazon.com/images/I/516cygDhNoL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR24CY3ZAGD/dp/B0BSGTMMCJ/ref=sr_1_273?qid=1679134252&s=kitchen&sr=1-273
270,Voltas,1.5,4,3.8,245,40756.01,40756.01,"['5', 'in', '1', 'Adjustable', 'Inverter', 'Split', 'AC,', '184V', 'MEAZSB', '(100', 'percent', 'Copper,', 'Anti', 'Corrosive', 'Bluefin', 'coatin...']",https://m.media-amazon.com/images/I/31Bb3MF5gDL._AC_UL320_.jpg,https://www.amazon.in/Adjustable-184V-MEAZSB-Corrosive-Temperature/dp/B0BR3PV21N/ref=sr_1_274?qid=1679134252&s=kitchen&sr=1-274
271,LG,DUAL,Window,3.8,245,45990.0,57490.0,"['5', 'Star', 'with', 'Convertible', '4-in-1', 'Cooling', 'and', 'ThinQ', '(Wi-Fi)']",https://m.media-amazon.com/images/I/51DW6Ry7OGL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-AC-Convertible-Cooling/dp/B0BX6YB3H5/ref=sr_1_275?qid=1679134252&s=kitchen&sr=1-275
272,Blue,Star,Conditioner|1.5,3.8,245,41490.0,56000.0,"['3', 'Star|Fixed', 'Speed', 'Split', 'AC|Copper|FC318DNU|2022|White']",https://m.media-amazon.com/images/I/21A9-3nFEfL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Conditioner-Copper-FC318DNU/dp/B0BMB2N36Y/ref=sr_1_276?qid=1679134252&s=kitchen&sr=1-276
273,Midea,1.5,3,3.8,19,33449.0,57990.0,"['Split', 'System', 'Inverter', 'AC', '(Copper,', 'High', 'Ambient', 'upto', '52', '°C,AG+', 'Nano', 'Filter,', '2021', 'Model,', 'Santis', 'Pro', 'DLX...']",https://m.media-amazon.com/images/I/51aWPtuB63L._AC_UL320_.jpg,https://www.amazon.in/Midea-Inverter-Copper-Ambient-Filter/dp/B091Z2WHX4/ref=sr_1_277?qid=1679134252&s=kitchen&sr=1-277
274,LG,1,5,4.3,74,51354.0,75990.0,"['AI', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', 'HD', 'Filter', 'With', 'Anti-virus', 'Protection,...']",https://m.media-amazon.com/images/I/51LIaKMoMqL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-anti-virus-protection-PS-Q14SNZE/dp/B09NS6SS7T/ref=sr_1_278?qid=1679134252&s=kitchen&sr=1-278
275,Daikin,1.5,Inverter,3.8,245,41890.0,58400.0,"['Ac', '3', 'Star', '(Copper,FTKY/RKY-50UV16V3A,White)']",https://m.media-amazon.com/images/I/311xw0EpaJL._AC_UL320_.jpg,https://www.amazon.in/Daikin-1-5-Inverter-Copper-RKY-50UV16V3A/dp/B0BXB8W2BM/ref=sr_1_279?qid=1679134252&s=kitchen&sr=1-279
276,Haier,1.5,4,3.8,245,40990.0,69990.0,"['Intelli', 'Smart', 'Inverter', 'AC(100%', 'Grooved', 'copper,', 'Intelli', 'Convertible', '7-in-1,', '2023', 'Model,', 'HSU18K-PYFR4BE...']",https://m.media-amazon.com/images/I/518brnf3ScL._AC_UL320_.jpg,https://www.amazon.in/Haier-Intelli-Inverter-Convertible-HSU18K-PYFR4BE1-INV/dp/B0BSFSK57G/ref=sr_1_283?qid=1679134252&s=kitchen&sr=1-283
277,Voltas,183,1.5,3.5,17,40756.01,40756.01,"['3', 'Star', 'Window', 'AC', '(Copper', '183', 'LZH', 'R32', 'White)']",https://m.media-amazon.com/images/I/71CEJIOAdHL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Star-Window-Copper-White/dp/B09WVQR375/ref=sr_1_284?qid=1679134252&s=kitchen&sr=1-284
278,SPLIT,AC,2.0,3.8,245,49999.0,75400.0,"['HITACHI', 'SHIZEN', '3100S', 'INVERTER', '-', 'R32', '-', 'RMRG324HFEOZ1', '(Gold)']",https://m.media-amazon.com/images/I/41AY1pk5oRL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RMRG324HFEOZ1/dp/B0BQZ8LJKM/ref=sr_1_285?qid=1679134252&s=kitchen&sr=1-285
